"alpha","phi","tau","Aff","Apt","AptNet","AptNet_market","E_apt","Erent","Tax","PV","Density","Q1","Q2","Q3","Q4","Q5","Erent_chg","Erent_chg_perc","AptNet_chg","Aff_chg","Density_chg","Tax_chg","PV_chg"
0.45,0.75,20,185962.033702399,413066.681289921,294159.246273005,108197.212570606,4122743.99540238,2735.51654995037,373026.570539567,1482815.23118222,63.0398900322389,888610.015726282,850713.69815114,754081.393678845,748377.808687135,880958.447672381,21.3408012119799,0.00786271899374968,167944.669821786,185513.378046446,0.0424660408773418,-0.0713512854796708,-0.0478524575404329
0.45,0.75,22.5,193147.836840562,429023.70416848,303859.77646337,110711.939622808,4132444.52559275,2737.13938232158,370928.07056074,1479357.84078144,63.1882185137398,893386.440692118,854933.070317639,749660.853737285,746911.117763064,887550.404582212,22.9636335831897,0.00846062882768872,177645.200012151,192699.181184609,0.0449188910453944,-0.0765754959291833,-0.0500725222553072
0.45,0.75,25,199472.078361939,443067.267116124,312343.754343585,112871.675981647,4140928.50347296,2738.45705310383,369012.201408748,1476294.84612456,63.3179449855268,897710.540243185,857289.997439804,747937.04905203,745225.042532853,892763.228284428,24.2813043654396,0.00894610615275226,186129.177892366,199023.422705986,0.0470641270439285,-0.0813450473920001,-0.0520393369829857
0.45,0.75,27.5,205058.311745198,455471.803797606,319799.192307787,114740.880562589,4148383.94143717,2739.6077325077,367288.671937543,1473644.11345936,63.431944300044,901596.239163608,859379.731794731,745595.475736482,743976.028268258,897833.815391445,25.4319837693097,0.00937005784578648,193584.615856568,204609.656089245,0.0489492891850218,-0.0856357697004868,-0.0537414294216203
0.45,0.75,30,209976.746576134,466393.263505886,326331.918352231,116355.171776097,4154916.66748161,2740.6151399264,365746.380166955,1471354.23909023,63.5318346478103,905121.287898603,861367.460973611,743209.066815119,742695.271925349,902520.924846949,26.4393911880097,0.00974122298465718,200117.341901012,209528.090920181,0.0506011368532926,-0.0894753012065138,-0.0552118069894106
0.45,0.75,5,123034.256076918,273317.416360826,206319.723874761,83285.4677978431,4034904.47300414,2720.36261230407,389761.271449539,1517714.4469678,61.6967569542101,837034.176693164,825203.949276886,779124.774470177,771849.325687381,821689.690241066,6.18686356567969,0.00227946313666516,80105.147423542,122585.600420965,0.020255173734204,-0.0296902894132276,-0.0254429207045366
0.45,0.75,7.5,135990.997363094,302092.917325778,224879.823828904,88888.8264658108,4053464.57295828,2723.82475202683,386598.221500063,1509956.02038008,61.9805549929438,846318.940001752,831931.544314057,777150.194781035,763324.250668098,834737.068785033,9.64900328843987,0.00355503997592077,98665.247377685,135542.341707141,0.0249482310618132,-0.0375646943525211,-0.0304247732330953
0.45,0.8,0,96534.5530845018,214461.246893252,167839.424133981,71304.8710494793,3996424.17326336,2713.52275038731,395887.642982146,1534269.08671115,61.1083639162791,814913.877016533,811047.500291844,791172.413855882,782841.509766726,796446.359144007,-0.652998351079987,-0.000240588086966587,41624.847682762,96085.8974285484,0.0105251478661696,-0.0144387028031903,-0.0148128305783601
0.45,0.8,10,150424.07151979,334146.117169648,246298.243485246,95874.1719654552,4074882.99261462,2728.80007413918,383109.203609953,1501091.36634992,62.30805891298,860857.993160168,836111.965271477,771991.260361992,756654.555299633,849264.630453818,14.62432540079,0.00538812765075658,120083.667034027,149975.415863837,0.0303640354789425,-0.0462505956648659,-0.0361169581878193
0.45,0.8,12.5,161566.418034098,358891.080989623,261955.485464264,100389.067430167,4090540.23459364,2731.49754893922,380168.906361547,1494904.82749559,62.5474700463578,869249.060416688,840391.214877142,767719.319216951,752699.876896869,860478.162074379,17.3218002008298,0.00638197442036725,135740.909013045,161117.762378145,0.0343230838882382,-0.0535704583118894,-0.0400894678050725
0.45,0.8,15,171588.972352178,381148.781898499,275903.199752366,104314.227400188,4104487.94888174,2733.67318139059,377378.936975634,1489362.82269633,62.760741201662,877617.567914972,844354.176091874,763773.848598593,748717.603215858,870022.140896984,19.4974326521997,0.00718355569320162,149688.623301147,171140.316696225,0.0378498656892472,-0.0605160801211658,-0.0436481082472182
0.45,0.8,17.5,180631.544248646,401229.817388151,288386.663037878,107755.118789232,4116971.41216726,2735.64138759531,374813.135523931,1484583.926923,62.9516228459304,884315.388637222,848978.032117003,758548.178542751,747568.818296553,877558.372906661,21.4656388569197,0.00790871367371748,162172.086586659,180182.888592693,0.0410064008906073,-0.0669036364188094,-0.0467167399759459
0.45,0.8,2.5,111118.043190575,246851.359754266,189581.244901689,78463.2017111146,4018165.99403107,2718.12624346317,392662.834203704,1524765.86091089,61.4408128851759,828005.559457352,819225.695077217,783996.98998397,776391.960143558,810543.25301836,3.95049472477967,0.00145550439267472,63366.66845047,110669.387534622,0.0160227266249899,-0.0224668561927525,-0.0209150561968154
0.45,0.8,20,188774.023377269,419311.694282944,299550.0628185,110776.039441231,4128134.81194788,2737.48480744709,372485.077340464,1480521.52402326,63.1223197156223,890529.456223627,854038.09404103,752026.43255561,746268.175727697,885270.023333791,23.3090587086999,0.00858789587208353,173335.486367281,188325.367721316,0.0438291483580737,-0.0726993314447106,-0.0493252962249833
0.45,0.8,22.5,195970.400658047,435292.296860271,309349.836423918,113379.435765871,4137934.5855533,2738.9899496489,370349.386838527,1476931.95869832,63.2721657043898,895738.700567876,857124.455348949,749385.839233483,743667.902816845,892015.050535146,24.81420091051,0.00914244441320511,183135.259972699,195521.745002094,0.0463070929511231,-0.0780161276085022,-0.051630233300599
0.45,0.8,25,202341.517283626,449440.044398325,317976.643877423,115635.126593797,4146561.3930068,2740.29909845766,368419.332444325,1473824.88603089,63.4040761489396,899936.833037837,859636.808908505,746546.118440623,742888.411811449,897550.577636562,26.1233497192698,0.0096247819366202,191762.067426204,201892.861627673,0.0484884444542726,-0.0828209931963273,-0.053625351466588
0.45,0.8,27.5,207963.142961802,461923.249113679,325549.653514471,117586.510552669,4154134.40264385,2741.44280181866,366685.768739454,1471141.35895482,63.5198732237191,904269.705429799,861922.881228266,744275.163163085,741354.281107808,902309.723843894,27.2670530802698,0.010046163404468,199335.077063252,207514.487305849,0.0504033354546984,-0.0871366957044327,-0.055348501901566
0.45,0.8,30,212912.230210149,472912.95682201,332187.416984624,119275.186774475,4160772.166114,2742.44539489557,365135.377000036,1468824.04023708,63.62136967358,908630.872506575,863247.430270626,742209.435751071,740155.400608691,906526.373370975,28.26964615718,0.0104155547666065,205972.840533405,212463.574554196,0.0520817426060352,-0.090996392062606,-0.0568365020756892
0.45,0.8,5,125064.417741992,277825.539963611,209989.440757973,84925.0230159815,4038574.18988735,2722.08447799646,389388.692917049,1515951.82663708,61.7528697152801,838258.650688186,827140.774018895,779256.776903412,769321.065626976,824594.367335983,7.9087292580698,0.00291386040927755,83774.864306754,124615.762086039,0.0211830885488622,-0.0306178227381441,-0.0265747371175945
0.45,0.8,7.5,138203.092094743,307005.17320796,228921.655299023,90718.5632042799,4057506.4044284,2725.59570837113,386179.835172238,1508032.50516085,62.0423576689502,849042.591072025,832490.161348478,777117.889223697,761790.864354595,837062.3256829,11.4199596327398,0.00420752401094449,102707.078847804,137754.43643879,0.0259702377775461,-0.0386062660693711,-0.0316599037135215
0.45,0.85,0,98008.6507529492,217734.413342085,170508.918466886,72500.2677139367,3999093.66759626,2714.97835649391,395631.041357092,1532964.18649806,61.1491825141294,816166.511729045,812258.021382298,790272.653911329,782370.185699841,798023.782484298,0.802607755519603,0.000295709574404945,44294.342015667,97559.9950969958,0.0112001490768858,-0.0150775119070714,-0.015650735062291
0.45,0.85,10,152603.281617976,338985.471854335,250413.05875097,97809.7771329942,4078997.80788035,2730.52615751882,382688.271539123,1499194.43189596,62.3709775667076,862871.403166096,837339.134573359,771430.183996898,754527.435806106,852827.063945672,16.3504087804299,0.00602407887110101,124198.482299751,152154.625962023,0.0314044966823996,-0.0472985050025607,-0.0373350205873436
0.45,0.85,12.5,163799.346145215,363849.832376898,266251.151613005,102451.80546779,4094835.90074238,2733.09877683821,379691.241690633,1492811.34563327,62.6131540475797,871496.549406496,841893.710472258,767074.091471963,750771.041244632,863597.908745648,18.9230280998199,0.00697192438942684,140036.575161786,163350.690489262,0.0354092745631864,-0.0547596033156206,-0.0414337375215378
0.45,0.85,15,173952.573637524,386397.837975028,280489.324455318,106536.750817794,4109074.0735847,2735.3855213916,376895.926133944,1487261.70755293,62.8308665350008,880021.059662158,846617.550108603,762395.477999559,746187.020091071,873850.355192972,21.2097726532097,0.00781444335838177,154274.748004099,173503.917981571,0.0390095009388252,-0.0617185344036744,-0.0449972794575906
0.45,0.85,17.5,183127.292823449,406772.449558209,293258.309448743,110131.016625294,4121843.05857812,2737.49024460046,374332.303173356,1482507.81186927,63.0261140232529,887361.068633483,850491.5864523,756481.271106125,746030.617560867,881475.89467472,23.3144958620696,0.00858989911500996,167043.732997524,182678.637167496,0.0422382323970387,-0.068100667353135,-0.0480498580912059
0.45,0.85,2.5,112784.951525664,250552.740447723,192634.395028208,79849.4435025439,4021219.14415759,2719.60949093261,392340.557471216,1523210.56118057,61.4874978717873,829753.207578373,820227.072218122,783601.04427405,774788.905555254,812846.379612128,5.43374219421958,0.0020019861266336,66419.818576989,112336.295869711,0.0167947380154969,-0.0232691633123551,-0.0219137475946853
0.45,0.85,20,191280.999880028,424879.350856364,304521.934040049,113240.934160021,4133106.68316943,2739.22094172775,371967.243652207,1478316.66708671,63.1983434064968,892831.814397724,856428.917899469,750323.271658875,744221.261151813,889298.789721787,25.0451929893597,0.00922755020598842,178307.35758883,190832.344224075,0.0450863224425828,-0.0739884771166652,-0.0507410822713251
0.45,0.85,22.5,198522.991568087,440961.332032725,314462.464964805,115939.473396718,4143047.21409418,2740.71940066102,369817.416439129,1474685.49422552,63.3503416816886,897757.746503962,859058.964407543,748675.681137486,741728.347160577,895823.839567489,26.5436519226296,0.00977963639052026,188247.888513586,198074.335912134,0.047599858555643,-0.0793404665874903,-0.053072736440585
0.45,0.85,25,204929.620414037,455188.013125186,323209.63896761,118280.018553573,4151794.38809699,2742.02264154839,367877.014458734,1471545.87684137,63.4840926222866,902833.690854233,860877.010622011,746346.507315859,740420.673692848,901313.864283602,27.8468928099996,0.0102597972231324,196995.062516391,204480.964758084,0.0498116456231255,-0.0841710924652663,-0.0550887522689348
0.45,0.85,27.5,210582.308853812,467740.269064577,330891.517268932,120309.20841512,4159476.26639831,2743.16041937423,366134.728274474,1468833.81875481,63.601554381711,907474.286267666,863079.342812593,743397.340883256,739638.837540693,905883.812260034,28.9846706358398,0.0106789955106306,204676.940817713,210133.653197859,0.0517540648633719,-0.0885085095639981,-0.0568302230792037
0.45,0.85,30,215557.370435766,478787.819165302,337624.735751403,122067.365315636,4166209.48488078,2744.1578382543,364577.651694367,1466493.98188188,63.7045104112805,911950.965065586,864383.549892766,741018.155649332,737954.876493898,910899.286793648,29.9820895159096,0.0110464805124892,211410.159300184,215108.714779813,0.0534566085143027,-0.0923848478163498,-0.0583326826449448
0.45,0.85,5,126941.518906298,281993.788529012,213456.283031557,86514.7641252586,4042041.03216094,2723.71004080333,389037.316233801,1514289.2214133,61.8058803693323,839767.916871168,828413.650024968,779218.137198029,767470.918535778,827167.85414886,9.53429206493956,0.00351277623395285,87241.706580338,126492.863250345,0.0220597050313125,-0.0314925741123924,-0.0276423316800273
0.45,0.85,7.5,140282.227523006,311622.183213172,232785.960770762,92503.7332477567,4061370.70990014,2727.38971875321,385814.306427651,1506326.42596131,62.1014458374761,851828.341366508,832813.524656057,775618.081082078,761168.844567732,839939.346795884,13.21397001482,0.00486850198295463,106571.384319543,139833.571867053,0.0269473557432403,-0.0395162489649326,-0.0327554138505385
0.45,0.9,0,99378.3678001474,220775.791812107,173033.337133535,73654.9693333876,4001618.08626291,2716.36396793982,395386.757145547,1531734.58050451,61.1877827947479,817203.323162328,813442.075866506,790070.520987519,781564.816234597,799334.838202027,2.18821920143,0.000806218684419102,46818.760682316,98929.712144194,0.0118384668419158,-0.0156856568408242,-0.0164402915089285
0.45,0.9,10,154594.292807872,343406.904548742,254268.366022234,99674.0732143621,4082853.11515161,2732.14724471421,382296.506936244,1497425.912037,62.4299281459073,864570.083321096,838861.301825996,771103.608987585,752375.671032898,855939.864972461,17.9714959758198,0.00662134571947792,128053.789571015,154145.637151919,0.0323793393871425,-0.0482738020017311,-0.0384706252143322
0.45,0.9,12.5,165869.177580314,368446.409972879,270323.938530866,104454.760950552,4098908.68766025,2734.69629313596,379266.415056523,1490930.42686822,62.6754300559162,874049.665163856,842719.024560224,766530.164792453,748749.466775004,866857.768648578,20.5205443975697,0.00756050687104848,144109.362079647,165420.521924361,0.0364391085907996,-0.0558172081588616,-0.042641515902854
0.45,0.9,15,176092.270194604,391149.667889821,284757.452572965,108665.182378361,4113342.20170234,2736.97287018357,376447.47129728,1485303.64372374,62.8961294587914,882222.253426382,847969.855542901,761313.176297614,744988.994326705,876845.313350394,22.79712144518,0.0083992797650545,158542.876121746,175643.614538651,0.0400887284207461,-0.062834961598086,-0.0462545943433137
0.45,0.9,17.5,185342.150231687,411691.289501155,297724.916435236,112382.766203549,4126309.66556461,2739.10584532008,373870.860989922,1480513.4477286,63.094411839843,889219.085449635,853939.451267994,753993.467977037,744549.790750377,884605.251649784,24.9300965816897,0.00918514454831376,171510.339984017,184893.494575734,0.0433676467158903,-0.0692494265148526,-0.0493304821874356
0.45,0.9,2.5,114346.426751102,254020.012830304,195542.327842068,81195.9010909663,4024127.07697145,2721.07800525905,392051.786079624,1521802.55820089,61.5319623752858,831161.265613978,820903.627855132,783452.463682291,773841.45675364,814765.728815706,6.90225652065965,0.00254303964062319,69327.751390849,113897.771095149,0.0175300301439882,-0.0239880589695847,-0.0228178565818915
0.45,0.9,20,193545.423867935,429908.353188911,309141.911227229,115596.487359294,4137726.66035661,2740.83375915161,371490.962669691,1476276.53237369,63.268986370056,894623.982458068,858119.099004304,750790.121754168,740964.671761602,893226.158734772,26.6580104132199,0.00982177017299302,182927.33477601,193096.768211982,0.0462545175409521,-0.0751741774315897,-0.0520510966361896
